# ell C_ell
1.087100e+04 3.355950e+00
1.087200e+04 3.355660e+00
1.087300e+04 3.355370e+00
1.087400e+04 3.355080e+00
1.087500e+04 3.354790e+00
1.087600e+04 3.354500e+00
1.087700e+04 3.354210e+00
1.087800e+04 3.353920e+00
1.087900e+04 3.353630e+00
1.088000e+04 3.353340e+00
1.088100e+04 3.353050e+00
1.088200e+04 3.352760e+00
1.088300e+04 3.352470e+00
1.088400e+04 3.352180e+00
1.088500e+04 3.351890e+00
1.088600e+04 3.351600e+00
1.088700e+04 3.351310e+00
1.088800e+04 3.351020e+00
1.088900e+04 3.350730e+00
1.089000e+04 3.350440e+00
1.089100e+04 3.350150e+00
1.089200e+04 3.349860e+00
1.089300e+04 3.349570e+00
1.089400e+04 3.349280e+00
1.089500e+04 3.348990e+00
1.089600e+04 3.348700e+00
1.089700e+04 3.348410e+00
1.089800e+04 3.348120e+00
1.089900e+04 3.347830e+00
1.090000e+04 3.347540e+00
1.090100e+04 3.347250e+00
1.090200e+04 3.346960e+00
1.090300e+04 3.346670e+00
1.090400e+04 3.346380e+00
1.090500e+04 3.346090e+00
1.090600e+04 3.345800e+00
1.090700e+04 3.345510e+00
1.090800e+04 3.345220e+00
1.090900e+04 3.344930e+00
1.091000e+04 3.344640e+00
1.091100e+04 3.344350e+00
1.091200e+04 3.344060e+00
1.091300e+04 3.343770e+00
1.091400e+04 3.343480e+00
1.091500e+04 3.343190e+00
1.091600e+04 3.342900e+00
1.091700e+04 3.342610e+00
1.091800e+04 3.342320e+00
1.091900e+04 3.342030e+00
1.092000e+04 3.341740e+00
1.092100e+04 3.341450e+00
1.092200e+04 3.341160e+00
1.092300e+04 3.340870e+00
1.092400e+04 3.340580e+00
1.092500e+04 3.340290e+00
1.092600e+04 3.340000e+00
1.092700e+04 3.339710e+00
1.092800e+04 3.339420e+00
1.092900e+04 3.339130e+00
1.093000e+04 3.338840e+00
1.093100e+04 3.338550e+00
1.093200e+04 3.338260e+00
1.093300e+04 3.337970e+00
1.093400e+04 3.337680e+00
1.093500e+04 3.337390e+00
1.093600e+04 3.337100e+00
1.093700e+04 3.336810e+00
1.093800e+04 3.336520e+00
1.093900e+04 3.336230e+00
1.094000e+04 3.335940e+00
1.094100e+04 3.335650e+00
1.094200e+04 3.335360e+00
1.094300e+04 3.335070e+00
1.094400e+04 3.334780e+00
1.094500e+04 3.334490e+00
1.094600e+04 3.334200e+00
1.094700e+04 3.333910e+00
1.094800e+04 3.333620e+00
1.094900e+04 3.333330e+00
1.095000e+04 3.333040e+00
1.095100e+04 3.332750e+00
1.095200e+04 3.332460e+00
1.095300e+04 3.332170e+00
1.095400e+04 3.331880e+00
1.095500e+04 3.331590e+00
1.095600e+04 3.331300e+00
1.095700e+04 3.331010e+00
1.095800e+04 3.330720e+00
1.095900e+04 3.330430e+00
1.096000e+04 3.330140e+00
1.096100e+04 3.329850e+00
1.096200e+04 3.329560e+00
1.096300e+04 3.329270e+00
1.096400e+04 3.328980e+00
1.096500e+04 3.328690e+00
1.096600e+04 3.328400e+00
1.096700e+04 3.328110e+00
1.096800e+04 3.327820e+00
1.096900e+04 3.327530e+00
1.097000e+04 3.327240e+00
1.097100e+04 3.326950e+00
1.097200e+04 3.326660e+00
1.097300e+04 3.326370e+00
1.097400e+04 3.326080e+00
1.097500e+04 3.325790e+00
1.097600e+04 3.325500e+00
1.097700e+04 3.325210e+00
1.097800e+04 3.324920e+00
1.097900e+04 3.324630e+00
1.098000e+04 3.324340e+00
1.098100e+04 3.324050e+00
1.098200e+04 3.323760e+00
1.098300e+04 3.323470e+00
1.098400e+04 3.323180e+00
1.098500e+04 3.322890e+00
1.098600e+04 3.322600e+00
1.098700e+04 3.322310e+00
1.098800e+04 3.322020e+00
1.098900e+04 3.321730e+00
1.099000e+04 3.321440e+00
1.099100e+04 3.321150e+00
1.099200e+04 3.320860e+00
1.099300e+04 3.320570e+00
1.099400e+04 3.320280e+00
1.099500e+04 3.319990e+00
1.099600e+04 3.319700e+00
1.099700e+04 3.319410e+00
1.099800e+04 3.319120e+00
1.099900e+04 3.318830e+00
1.100000e+04 3.318540e+00
1.100100e+04 3.318250e+00
1.100200e+04 3.317960e+00
1.100300e+04 3.317670e+00
1.100400e+04 3.317380e+00
1.100500e+04 3.317090e+00
1.100600e+04 3.316800e+00
1.100700e+04 3.316510e+00
1.100800e+04 3.316220e+00
1.100900e+04 3.315930e+00
1.101000e+04 3.315640e+00
1.101100e+04 3.315350e+00
1.101200e+04 3.315060e+00
1.101300e+04 3.314770e+00
1.101400e+04 3.314480e+00
1.101500e+04 3.314190e+00
1.101600e+04 3.313900e+00
1.101700e+04 3.313610e+00
1.101800e+04 3.313320e+00
1.101900e+04 3.313030e+00
1.102000e+04 3.312740e+00
1.102100e+04 3.312450e+00
1.102200e+04 3.312160e+00
1.102300e+04 3.311870e+00
1.102400e+04 3.311580e+00
1.102500e+04 3.311290e+00
1.102600e+04 3.311000e+00
1.102700e+04 3.310710e+00
1.102800e+04 3.310420e+00
1.102900e+04 3.310130e+00
1.103000e+04 3.309840e+00
1.103100e+04 3.309550e+00
1.103200e+04 3.309260e+00
1.103300e+04 3.308970e+00
1.103400e+04 3.308680e+00
1.103500e+04 3.308390e+00
1.103600e+04 3.308100e+00
1.103700e+04 3.307810e+00
1.103800e+04 3.307520e+00
1.103900e+04 3.307230e+00
1.104000e+04 3.306940e+00
1.104100e+04 3.306650e+00
1.104200e+04 3.306360e+00
1.104300e+04 3.306070e+00
1.104400e+04 3.305780e+00
1.104500e+04 3.305490e+00
1.104600e+04 3.305200e+00
1.104700e+04 3.304910e+00
1.104800e+04 3.304620e+00
1.104900e+04 3.304330e+00
1.105000e+04 3.304040e+00
1.105100e+04 3.303750e+00
1.105200e+04 3.303460e+00
1.105300e+04 3.303170e+00
1.105400e+04 3.302880e+00
1.105500e+04 3.302590e+00
1.105600e+04 3.302300e+00
1.105700e+04 3.302010e+00
1.105800e+04 3.301720e+00
1.105900e+04 3.301430e+00
1.106000e+04 3.301140e+00
1.106100e+04 3.300850e+00
1.106200e+04 3.300560e+00
1.106300e+04 3.300270e+00
1.106400e+04 3.299980e+00
1.106500e+04 3.299690e+00
1.106600e+04 3.299400e+00
1.106700e+04 3.299110e+00
1.106800e+04 3.298820e+00
1.106900e+04 3.298530e+00
1.107000e+04 3.298240e+00
1.107100e+04 3.297950e+00
1.107200e+04 3.297660e+00
1.107300e+04 3.297370e+00
1.107400e+04 3.297080e+00
1.107500e+04 3.296790e+00
1.107600e+04 3.296500e+00
1.107700e+04 3.296210e+00
1.107800e+04 3.295920e+00
1.107900e+04 3.295630e+00
1.108000e+04 3.295340e+00
1.108100e+04 3.295050e+00
1.108200e+04 3.294760e+00
1.108300e+04 3.294470e+00
1.108400e+04 3.294180e+00
1.108500e+04 3.293890e+00
1.108600e+04 3.293600e+00
1.108700e+04 3.293310e+00
1.108800e+04 3.293020e+00
1.108900e+04 3.292730e+00
1.109000e+04 3.292440e+00
1.109100e+04 3.292150e+00
1.109200e+04 3.291860e+00
1.109300e+04 3.291570e+00
1.109400e+04 3.291280e+00
1.109500e+04 3.290990e+00
1.109600e+04 3.290700e+00
1.109700e+04 3.290410e+00
1.109800e+04 3.290120e+00
1.109900e+04 3.289830e+00
1.110000e+04 3.289540e+00
1.110100e+04 3.289250e+00
1.110200e+04 3.288960e+00
1.110300e+04 3.288670e+00
1.110400e+04 3.288380e+00
1.110500e+04 3.288090e+00
1.110600e+04 3.287800e+00
1.110700e+04 3.287510e+00
1.110800e+04 3.287220e+00
1.110900e+04 3.286930e+00
1.111000e+04 3.286640e+00
1.111100e+04 3.286350e+00
1.111200e+04 3.286060e+00
1.111300e+04 3.285770e+00
1.111400e+04 3.285480e+00
1.111500e+04 3.285190e+00
1.111600e+04 3.284900e+00
1.111700e+04 3.284610e+00
1.111800e+04 3.284320e+00
1.111900e+04 3.284030e+00
1.112000e+04 3.283740e+00
1.112100e+04 3.283450e+00
1.112200e+04 3.283160e+00
1.112300e+04 3.282870e+00
1.112400e+04 3.282580e+00
1.112500e+04 3.282290e+00
1.112600e+04 3.282000e+00
1.112700e+04 3.281710e+00
1.112800e+04 3.281420e+00
1.112900e+04 3.281130e+00
1.113000e+04 3.280840e+00
1.113100e+04 3.280550e+00
1.113200e+04 3.280260e+00
1.113300e+04 3.279970e+00
1.113400e+04 3.279680e+00
1.113500e+04 3.279390e+00
1.113600e+04 3.279100e+00
1.113700e+04 3.278810e+00
1.113800e+04 3.278520e+00
1.113900e+04 3.278230e+00
1.114000e+04 3.277940e+00
1.114100e+04 3.277650e+00
1.114200e+04 3.277360e+00
1.114300e+04 3.277070e+00
1.114400e+04 3.276780e+00
1.114500e+04 3.276490e+00
1.114600e+04 3.276200e+00
1.114700e+04 3.275910e+00
1.114800e+04 3.275620e+00
1.114900e+04 3.275330e+00
1.115000e+04 3.275040e+00
1.115100e+04 3.274750e+00
1.115200e+04 3.274460e+00
1.115300e+04 3.274170e+00
1.115400e+04 3.273880e+00
1.115500e+04 3.273590e+00
1.115600e+04 3.273300e+00
1.115700e+04 3.273010e+00
1.115800e+04 3.272720e+00
1.115900e+04 3.272430e+00
1.116000e+04 3.272140e+00
1.116100e+04 3.271850e+00
1.116200e+04 3.271560e+00
1.116300e+04 3.271270e+00
1.116400e+04 3.270980e+00
1.116500e+04 3.270690e+00
1.116600e+04 3.270400e+00
1.116700e+04 3.270110e+00
1.116800e+04 3.269820e+00
1.116900e+04 3.269530e+00
1.117000e+04 3.269240e+00
1.117100e+04 3.268950e+00
1.117200e+04 3.268660e+00
1.117300e+04 3.268370e+00
1.117400e+04 3.268080e+00
1.117500e+04 3.267790e+00
1.117600e+04 3.267500e+00
1.117700e+04 3.267210e+00
1.117800e+04 3.266920e+00
1.117900e+04 3.266630e+00
1.118000e+04 3.266340e+00
1.118100e+04 3.266050e+00
1.118200e+04 3.265760e+00
1.118300e+04 3.265470e+00
1.118400e+04 3.265180e+00
1.118500e+04 3.264890e+00
1.118600e+04 3.264600e+00
1.118700e+04 3.264310e+00
1.118800e+04 3.264020e+00
1.118900e+04 3.263730e+00
1.119000e+04 3.263440e+00
1.119100e+04 3.263150e+00
1.119200e+04 3.262860e+00
1.119300e+04 3.262570e+00
1.119400e+04 3.262280e+00
1.119500e+04 3.261990e+00
1.119600e+04 3.261700e+00
1.119700e+04 3.261410e+00
1.119800e+04 3.261120e+00
1.119900e+04 3.260830e+00
1.120000e+04 3.260540e+00
1.120100e+04 3.260250e+00
1.120200e+04 3.259960e+00
1.120300e+04 3.259670e+00
1.120400e+04 3.259380e+00
1.120500e+04 3.259090e+00
1.120600e+04 3.258800e+00
1.120700e+04 3.258510e+00
1.120800e+04 3.258220e+00
1.120900e+04 3.257930e+00
1.121000e+04 3.257640e+00
1.121100e+04 3.257350e+00
1.121200e+04 3.257060e+00
1.121300e+04 3.256770e+00
1.121400e+04 3.256480e+00
1.121500e+04 3.256190e+00
1.121600e+04 3.255900e+00
1.121700e+04 3.255610e+00
1.121800e+04 3.255320e+00
1.121900e+04 3.255030e+00
1.122000e+04 3.254740e+00
1.122100e+04 3.254450e+00
1.122200e+04 3.254160e+00
1.122300e+04 3.253870e+00
1.122400e+04 3.253580e+00
1.122500e+04 3.253290e+00
1.122600e+04 3.253000e+00
1.122700e+04 3.252710e+00
1.122800e+04 3.252420e+00
1.122900e+04 3.252130e+00
1.123000e+04 3.251840e+00
1.123100e+04 3.251550e+00
1.123200e+04 3.251260e+00
1.123300e+04 3.250970e+00
1.123400e+04 3.250680e+00
1.123500e+04 3.250390e+00
1.123600e+04 3.250100e+00
1.123700e+04 3.249810e+00
1.123800e+04 3.249520e+00
1.123900e+04 3.249230e+00
1.124000e+04 3.248940e+00
1.124100e+04 3.248650e+00
1.124200e+04 3.248360e+00
1.124300e+04 3.248070e+00
1.124400e+04 3.247780e+00
1.124500e+04 3.247490e+00
1.124600e+04 3.247200e+00
1.124700e+04 3.246910e+00
1.124800e+04 3.246620e+00
1.124900e+04 3.246330e+00
1.125000e+04 3.246040e+00
1.125100e+04 3.245750e+00
1.125200e+04 3.245460e+00
1.125300e+04 3.245170e+00
1.125400e+04 3.244880e+00
1.125500e+04 3.244590e+00
1.125600e+04 3.244300e+00
1.125700e+04 3.244010e+00
1.125800e+04 3.243720e+00
1.125900e+04 3.243430e+00
1.126000e+04 3.243140e+00
1.126100e+04 3.242850e+00
1.126200e+04 3.242560e+00
1.126300e+04 3.242270e+00
1.126400e+04 3.241980e+00
1.126500e+04 3.241690e+00
1.126600e+04 3.241400e+00
1.126700e+04 3.241110e+00
1.126800e+04 3.240820e+00
1.126900e+04 3.240530e+00
1.127000e+04 3.240240e+00
1.127100e+04 3.239950e+00
1.127200e+04 3.239660e+00
1.127300e+04 3.239370e+00
1.127400e+04 3.239080e+00
1.127500e+04 3.238790e+00
1.127600e+04 3.238500e+00
1.127700e+04 3.238210e+00
1.127800e+04 3.237920e+00
1.127900e+04 3.237630e+00
1.128000e+04 3.237340e+00
1.128100e+04 3.237050e+00
1.128200e+04 3.236760e+00
1.128300e+04 3.236470e+00
1.128400e+04 3.236180e+00
1.128500e+04 3.235890e+00
1.128600e+04 3.235600e+00
1.128700e+04 3.235310e+00
1.128800e+04 3.235020e+00
1.128900e+04 3.234730e+00
1.129000e+04 3.234440e+00
1.129100e+04 3.234150e+00
1.129200e+04 3.233860e+00
1.129300e+04 3.233570e+00
1.129400e+04 3.233280e+00
1.129500e+04 3.232990e+00
1.129600e+04 3.232700e+00
1.129700e+04 3.232410e+00
1.129800e+04 3.232120e+00
1.129900e+04 3.231830e+00
1.130000e+04 3.231540e+00
1.130100e+04 3.231250e+00
1.130200e+04 3.230960e+00
1.130300e+04 3.230670e+00
1.130400e+04 3.230380e+00
1.130500e+04 3.230090e+00
1.130600e+04 3.229800e+00
1.130700e+04 3.229510e+00
1.130800e+04 3.229220e+00
1.130900e+04 3.228930e+00
1.131000e+04 3.228640e+00
1.131100e+04 3.228350e+00
1.131200e+04 3.228060e+00
1.131300e+04 3.227770e+00
1.131400e+04 3.227480e+00
1.131500e+04 3.227190e+00
1.131600e+04 3.226900e+00
1.131700e+04 3.226610e+00
1.131800e+04 3.226320e+00
1.131900e+04 3.226030e+00
1.132000e+04 3.225740e+00
1.132100e+04 3.225450e+00
1.132200e+04 3.225160e+00
1.132300e+04 3.224870e+00
1.132400e+04 3.224580e+00
1.132500e+04 3.224290e+00
1.132600e+04 3.224000e+00
1.132700e+04 3.223710e+00
1.132800e+04 3.223420e+00
1.132900e+04 3.223130e+00
1.133000e+04 3.222840e+00
1.133100e+04 3.222550e+00
1.133200e+04 3.222260e+00
1.133300e+04 3.221970e+00
1.133400e+04 3.221680e+00
1.133500e+04 3.221390e+00
1.133600e+04 3.221100e+00
1.133700e+04 3.220810e+00
1.133800e+04 3.220520e+00
1.133900e+04 3.220230e+00
1.134000e+04 3.219940e+00
1.134100e+04 3.219650e+00
1.134200e+04 3.219360e+00
1.134300e+04 3.219070e+00
1.134400e+04 3.218780e+00
1.134500e+04 3.218490e+00
1.134600e+04 3.218200e+00
1.134700e+04 3.217910e+00
1.134800e+04 3.217620e+00
1.134900e+04 3.217330e+00
1.135000e+04 3.217040e+00
1.135100e+04 3.216750e+00
1.135200e+04 3.216460e+00
1.135300e+04 3.216170e+00
1.135400e+04 3.215880e+00
1.135500e+04 3.215590e+00
1.135600e+04 3.215300e+00
1.135700e+04 3.215010e+00
1.135800e+04 3.214720e+00
1.135900e+04 3.214430e+00
1.136000e+04 3.214140e+00
1.136100e+04 3.213850e+00
1.136200e+04 3.213560e+00
1.136300e+04 3.213270e+00
1.136400e+04 3.212980e+00
1.136500e+04 3.212690e+00
1.136600e+04 3.212400e+00
1.136700e+04 3.212110e+00
1.136800e+04 3.211820e+00
1.136900e+04 3.211530e+00
1.137000e+04 3.211240e+00
1.137100e+04 3.210950e+00
1.137200e+04 3.210660e+00
1.137300e+04 3.210370e+00
1.137400e+04 3.210080e+00
1.137500e+04 3.209790e+00
1.137600e+04 3.209500e+00
1.137700e+04 3.209210e+00
1.137800e+04 3.208920e+00
1.137900e+04 3.208630e+00
1.138000e+04 3.208340e+00
1.138100e+04 3.208050e+00
1.138200e+04 3.207760e+00
1.138300e+04 3.207470e+00
1.138400e+04 3.207180e+00
1.138500e+04 3.206890e+00
1.138600e+04 3.206600e+00
1.138700e+04 3.206310e+00
1.138800e+04 3.206020e+00
1.138900e+04 3.205730e+00
1.139000e+04 3.205440e+00
1.139100e+04 3.205150e+00
1.139200e+04 3.204860e+00
1.139300e+04 3.204570e+00
1.139400e+04 3.204280e+00
1.139500e+04 3.203990e+00
1.139600e+04 3.203700e+00
1.139700e+04 3.203410e+00
1.139800e+04 3.203120e+00
1.139900e+04 3.202830e+00
1.140000e+04 3.202540e+00
1.140100e+04 3.202250e+00
1.140200e+04 3.201960e+00
1.140300e+04 3.201670e+00
1.140400e+04 3.201380e+00
1.140500e+04 3.201090e+00
1.140600e+04 3.200800e+00
1.140700e+04 3.200510e+00
1.140800e+04 3.200220e+00
1.140900e+04 3.199930e+00
1.141000e+04 3.199640e+00
1.141100e+04 3.199350e+00
1.141200e+04 3.199060e+00
1.141300e+04 3.198770e+00
1.141400e+04 3.198480e+00
1.141500e+04 3.198190e+00
1.141600e+04 3.197900e+00
1.141700e+04 3.197610e+00
1.141800e+04 3.197320e+00
1.141900e+04 3.197030e+00
1.142000e+04 3.196740e+00
1.142100e+04 3.196450e+00
1.142200e+04 3.196160e+00
1.142300e+04 3.195870e+00
1.142400e+04 3.195580e+00
1.142500e+04 3.195290e+00
1.142600e+04 3.195000e+00
1.142700e+04 3.194710e+00
1.142800e+04 3.194420e+00
1.142900e+04 3.194130e+00
1.143000e+04 3.193840e+00
1.143100e+04 3.193550e+00
1.143200e+04 3.193260e+00
1.143300e+04 3.192970e+00
1.143400e+04 3.192680e+00
1.143500e+04 3.192390e+00
1.143600e+04 3.192100e+00
1.143700e+04 3.191810e+00
1.143800e+04 3.191520e+00
1.143900e+04 3.191230e+00
1.144000e+04 3.190940e+00
1.144100e+04 3.190650e+00
1.144200e+04 3.190360e+00
1.144300e+04 3.190070e+00
1.144400e+04 3.189780e+00
1.144500e+04 3.189490e+00
1.144600e+04 3.189200e+00
1.144700e+04 3.188910e+00
1.144800e+04 3.188620e+00
1.144900e+04 3.188330e+00
1.145000e+04 3.188040e+00
1.145100e+04 3.187750e+00
1.145200e+04 3.187460e+00
1.145300e+04 3.187170e+00
1.145400e+04 3.186880e+00
1.145500e+04 3.186590e+00
1.145600e+04 3.186300e+00
1.145700e+04 3.186010e+00
1.145800e+04 3.185720e+00
1.145900e+04 3.185430e+00
1.146000e+04 3.185140e+00
1.146100e+04 3.184850e+00
1.146200e+04 3.184560e+00
1.146300e+04 3.184270e+00
1.146400e+04 3.183980e+00
1.146500e+04 3.183690e+00
1.146600e+04 3.183400e+00
1.146700e+04 3.183110e+00
1.146800e+04 3.182820e+00
1.146900e+04 3.182530e+00
1.147000e+04 3.182240e+00
1.147100e+04 3.181950e+00
1.147200e+04 3.181660e+00
1.147300e+04 3.181370e+00
1.147400e+04 3.181080e+00
1.147500e+04 3.180790e+00
1.147600e+04 3.180500e+00
1.147700e+04 3.180210e+00
1.147800e+04 3.179920e+00
1.147900e+04 3.179630e+00
1.148000e+04 3.179340e+00
1.148100e+04 3.179050e+00
1.148200e+04 3.178760e+00
1.148300e+04 3.178470e+00
1.148400e+04 3.178180e+00
1.148500e+04 3.177890e+00
1.148600e+04 3.177600e+00
1.148700e+04 3.177310e+00
1.148800e+04 3.177020e+00
1.148900e+04 3.176730e+00
1.149000e+04 3.176440e+00
1.149100e+04 3.176150e+00
1.149200e+04 3.175860e+00
1.149300e+04 3.175570e+00
1.149400e+04 3.175280e+00
1.149500e+04 3.174990e+00
1.149600e+04 3.174700e+00
1.149700e+04 3.174410e+00
1.149800e+04 3.174120e+00
1.149900e+04 3.173830e+00
1.150000e+04 3.173540e+00
1.150100e+04 3.173250e+00
1.150200e+04 3.172960e+00
1.150300e+04 3.172670e+00
1.150400e+04 3.172380e+00
1.150500e+04 3.172090e+00
1.150600e+04 3.171800e+00
1.150700e+04 3.171510e+00
1.150800e+04 3.171220e+00
1.150900e+04 3.170930e+00
1.151000e+04 3.170640e+00
1.151100e+04 3.170350e+00
1.151200e+04 3.170060e+00
1.151300e+04 3.169770e+00
1.151400e+04 3.169480e+00
1.151500e+04 3.169190e+00
1.151600e+04 3.168900e+00
1.151700e+04 3.168610e+00
1.151800e+04 3.168320e+00
1.151900e+04 3.168030e+00
1.152000e+04 3.167740e+00
1.152100e+04 3.167450e+00
1.152200e+04 3.167160e+00
1.152300e+04 3.166870e+00
1.152400e+04 3.166580e+00
1.152500e+04 3.166290e+00
1.152600e+04 3.166000e+00
1.152700e+04 3.165710e+00
1.152800e+04 3.165420e+00
1.152900e+04 3.165130e+00
1.153000e+04 3.164840e+00
1.153100e+04 3.164550e+00
1.153200e+04 3.164260e+00
1.153300e+04 3.163970e+00
1.153400e+04 3.163680e+00
1.153500e+04 3.163390e+00
1.153600e+04 3.163100e+00
1.153700e+04 3.162810e+00
1.153800e+04 3.162520e+00
1.153900e+04 3.162230e+00
1.154000e+04 3.161940e+00
1.154100e+04 3.161650e+00
1.154200e+04 3.161360e+00
1.154300e+04 3.161070e+00
1.154400e+04 3.160780e+00
1.154500e+04 3.160490e+00
1.154600e+04 3.160200e+00
1.154700e+04 3.159910e+00
1.154800e+04 3.159620e+00
1.154900e+04 3.159330e+00
1.155000e+04 3.159040e+00
1.155100e+04 3.158750e+00
1.155200e+04 3.158460e+00
1.155300e+04 3.158170e+00
1.155400e+04 3.157880e+00
1.155500e+04 3.157590e+00
1.155600e+04 3.157300e+00
1.155700e+04 3.157010e+00
1.155800e+04 3.156720e+00
1.155900e+04 3.156430e+00
1.156000e+04 3.156140e+00
1.156100e+04 3.155850e+00
1.156200e+04 3.155560e+00
1.156300e+04 3.155270e+00
1.156400e+04 3.154980e+00
1.156500e+04 3.154690e+00
1.156600e+04 3.154400e+00
1.156700e+04 3.154110e+00
1.156800e+04 3.153820e+00
1.156900e+04 3.153530e+00
1.157000e+04 3.153240e+00
1.157100e+04 3.152950e+00
1.157200e+04 3.152660e+00
1.157300e+04 3.152370e+00
1.157400e+04 3.152080e+00
1.157500e+04 3.151790e+00
1.157600e+04 3.151500e+00
1.157700e+04 3.151210e+00
1.157800e+04 3.150920e+00
1.157900e+04 3.150630e+00
1.158000e+04 3.150340e+00
1.158100e+04 3.150050e+00
1.158200e+04 3.149760e+00
1.158300e+04 3.149470e+00
1.158400e+04 3.149180e+00
1.158500e+04 3.148890e+00
1.158600e+04 3.148600e+00
1.158700e+04 3.148310e+00
1.158800e+04 3.148020e+00
1.158900e+04 3.147730e+00
1.159000e+04 3.147440e+00
1.159100e+04 3.147150e+00
1.159200e+04 3.146860e+00
1.159300e+04 3.146570e+00
1.159400e+04 3.146280e+00
1.159500e+04 3.145990e+00
1.159600e+04 3.145700e+00
1.159700e+04 3.145410e+00
1.159800e+04 3.145120e+00
1.159900e+04 3.144830e+00
1.160000e+04 3.144540e+00
1.160100e+04 3.144250e+00
1.160200e+04 3.143960e+00
1.160300e+04 3.143670e+00
1.160400e+04 3.143380e+00
1.160500e+04 3.143090e+00
1.160600e+04 3.142800e+00
1.160700e+04 3.142510e+00
1.160800e+04 3.142220e+00
1.160900e+04 3.141930e+00
1.161000e+04 3.141640e+00
1.161100e+04 3.141350e+00
1.161200e+04 3.141060e+00
1.161300e+04 3.140770e+00
1.161400e+04 3.140480e+00
1.161500e+04 3.140190e+00
1.161600e+04 3.139900e+00
1.161700e+04 3.139610e+00
1.161800e+04 3.139320e+00
1.161900e+04 3.139030e+00
1.162000e+04 3.138740e+00
1.162100e+04 3.138450e+00
1.162200e+04 3.138160e+00
1.162300e+04 3.137870e+00
1.162400e+04 3.137580e+00
1.162500e+04 3.137290e+00
1.162600e+04 3.137000e+00
1.162700e+04 3.136710e+00
1.162800e+04 3.136420e+00
1.162900e+04 3.136130e+00
1.163000e+04 3.135840e+00
1.163100e+04 3.135550e+00
1.163200e+04 3.135260e+00
1.163300e+04 3.134970e+00
1.163400e+04 3.134680e+00
1.163500e+04 3.134390e+00
1.163600e+04 3.134100e+00
1.163700e+04 3.133810e+00
1.163800e+04 3.133520e+00
1.163900e+04 3.133230e+00
1.164000e+04 3.132940e+00
1.164100e+04 3.132650e+00
1.164200e+04 3.132360e+00
1.164300e+04 3.132070e+00
1.164400e+04 3.131780e+00
1.164500e+04 3.131490e+00
1.164600e+04 3.131200e+00
1.164700e+04 3.130910e+00
1.164800e+04 3.130620e+00
1.164900e+04 3.130330e+00
1.165000e+04 3.130040e+00
1.165100e+04 3.129750e+00
1.165200e+04 3.129460e+00
1.165300e+04 3.129170e+00
1.165400e+04 3.128880e+00
1.165500e+04 3.128590e+00
1.165600e+04 3.128300e+00
1.165700e+04 3.128010e+00
1.165800e+04 3.127720e+00
1.165900e+04 3.127430e+00
1.166000e+04 3.127140e+00
1.166100e+04 3.126850e+00
1.166200e+04 3.126560e+00
1.166300e+04 3.126270e+00
1.166400e+04 3.125980e+00
1.166500e+04 3.125690e+00
1.166600e+04 3.125400e+00
1.166700e+04 3.125110e+00
1.166800e+04 3.124820e+00
1.166900e+04 3.124530e+00
1.167000e+04 3.124240e+00
1.167100e+04 3.123950e+00
1.167200e+04 3.123660e+00
1.167300e+04 3.123370e+00
1.167400e+04 3.123080e+00
1.167500e+04 3.122790e+00
1.167600e+04 3.122500e+00
1.167700e+04 3.122210e+00
1.167800e+04 3.121920e+00
1.167900e+04 3.121630e+00
1.168000e+04 3.121340e+00
1.168100e+04 3.121050e+00
1.168200e+04 3.120760e+00
1.168300e+04 3.120470e+00
1.168400e+04 3.120180e+00
1.168500e+04 3.119890e+00
1.168600e+04 3.119600e+00
1.168700e+04 3.119310e+00
1.168800e+04 3.119020e+00
1.168900e+04 3.118730e+00
1.169000e+04 3.118440e+00
1.169100e+04 3.118150e+00
1.169200e+04 3.117860e+00
1.169300e+04 3.117570e+00
1.169400e+04 3.117280e+00
1.169500e+04 3.116990e+00
1.169600e+04 3.116700e+00
1.169700e+04 3.116410e+00
1.169800e+04 3.116120e+00
1.169900e+04 3.115830e+00
1.170000e+04 3.115540e+00
1.170100e+04 3.115250e+00
1.170200e+04 3.114960e+00
1.170300e+04 3.114670e+00
1.170400e+04 3.114380e+00
1.170500e+04 3.114090e+00
1.170600e+04 3.113800e+00
1.170700e+04 3.113510e+00
1.170800e+04 3.113220e+00
1.170900e+04 3.112930e+00
1.171000e+04 3.112640e+00
1.171100e+04 3.112350e+00
1.171200e+04 3.112060e+00
1.171300e+04 3.111770e+00
1.171400e+04 3.111480e+00
1.171500e+04 3.111190e+00
1.171600e+04 3.110900e+00
1.171700e+04 3.110610e+00
1.171800e+04 3.110320e+00
1.171900e+04 3.110030e+00
1.172000e+04 3.109740e+00
1.172100e+04 3.109450e+00
1.172200e+04 3.109160e+00
1.172300e+04 3.108870e+00
1.172400e+04 3.108580e+00
1.172500e+04 3.108290e+00
1.172600e+04 3.108000e+00
1.172700e+04 3.107710e+00
1.172800e+04 3.107420e+00
1.172900e+04 3.107130e+00
1.173000e+04 3.106840e+00
1.173100e+04 3.106550e+00
1.173200e+04 3.106260e+00
1.173300e+04 3.105970e+00
1.173400e+04 3.105680e+00
1.173500e+04 3.105390e+00
1.173600e+04 3.105100e+00
1.173700e+04 3.104810e+00
1.173800e+04 3.104520e+00
1.173900e+04 3.104230e+00
1.174000e+04 3.103940e+00
1.174100e+04 3.103650e+00
1.174200e+04 3.103360e+00
1.174300e+04 3.103070e+00
1.174400e+04 3.102780e+00
